lat,lng,alt,date,device,os,version,bgid
42.355892181396484,-71.12449645996094,8.90766429901123,2017-03-21 18:40:00,"iPhone8,2",10.2,1.1,None
42.359798431396484,-71.09198760986328,9,2017-03-21 18:44:16,"iPhone8,2",10.2,1.1,None
42.362369537353516,-71.08631134033203,9.021347999572754,2017-03-21 20:20:16,"iPhone8,2",10.2,1.1,None
42.36568832397461,-71.10429382324219,9,2017-03-21 20:30:56,"iPhone8,2",10.2,1.1,None
42.35452651977539,-71.0595703125,8.845619201660156,2017-03-21 21:07:12,"iPhone8,2",10.2,1.1,None
42.32783508300781,-71.05162811279297,8.866174697875977,2017-03-21 21:17:52,"iPhone8,2",10.2,1.1,None
42.29904556274414,-71.04385375976562,8.013205528259277,2017-03-21 21:22:08,"iPhone8,2",10.2,1.1,None
42.251747131347656,-71.0045166015625,8.93203067779541,2017-03-21 21:30:40,"iPhone8,2",10.2,1.1,None
42.24918746948242,-70.98873901367188,20.308631896972656,2017-03-21 21:39:12,"iPhone8,2",10.2,1.1,None
42.242679595947266,-70.95527648925781,22,2017-03-21 21:45:36,"iPhone8,2",10.2,1.1,None
42.21566390991211,-70.93031311035156,30.46625518798828,2017-03-21 22:02:40,"iPhone8,2",10.2,1.1,None
42.22056198120117,-70.95219421386719,30.923463821411133,2017-03-21 22:58:08,"iPhone8,2",10.2,1.1,None
42.21578598022461,-70.9301528930664,29.442136764526367,2017-03-21 23:04:32,"iPhone8,2",10.2,1.1,None
42.201744079589844,-70.94566345214844,28.866107940673828,2017-03-22 10:50:40,"iPhone8,2",10.2,1.1,None
42.21384811401367,-71.00008392333984,45.27987289428711,2017-03-22 11:03:28,"iPhone8,2",10.2,1.1,None
42.23390197753906,-71.00794219970703,16.33931541442871,2017-03-22 11:07:44,"iPhone8,2",10.2,1.1,None
42.25303649902344,-71.00531005859375,10.44902515411377,2017-03-22 11:16:16,"iPhone8,2",10.2,1.1,None
42.27933883666992,-71.0316162109375,8.053573608398438,2017-03-22 11:24:48,"iPhone8,2",10.2,1.1,None
42.34176254272461,-71.05835723876953,8.542537689208984,2017-03-22 11:35:28,"iPhone8,2",10.2,1.1,None
42.35573196411133,-71.06121063232422,8.005805969238281,2017-03-22 11:41:52,"iPhone8,2",10.2,1.1,None
42.36259841918945,-71.08595275878906,9,2017-03-22 11:48:16,"iPhone8,2",10.2,1.1,None
42.360313415527344,-71.08746337890625,4.851266384124756,2017-03-22 13:13:36,"iPhone8,2",10.2,1.1,None
